epoch,step,test_r2,test_racc,train_loss,train_r2,train_racc,valid_loss,valid_r2,valid_racc
0,9,,,0.688224048270982,,0.6877043510530956,,,
0,19,,,0.38829190347978526,,0.8009045891388529,,,
0,29,,,0.32537554166470795,,0.8188724869434324,,,
0,39,,,0.3270386977202884,,0.8194306691166382,,,
0,49,,,0.3445531552664259,,0.8127630326416977,,,
0,59,,,0.22139200547403182,,0.8607955203833834,,,
0,69,,,0.19496279167442654,,0.8737220827291475,,,
0,79,,,0.23363415249004726,,0.8548567598198977,,,
0,89,,,0.2054769457117489,,0.8684529003927325,,,
0,99,,,0.20800031364456667,,0.8701242494125826,,,
0,109,,,0.21262120544871013,,0.8655784306082935,,,
0,119,,,0.20630012641627768,,0.8675989806333286,,,
0,129,,,0.2047933774841008,,0.8728635071410851,,,
0,139,,,0.1701067188452008,,0.8851142181205582,,,
0,149,,,0.20952192048076018,,0.8664700185015641,,,
0,159,,,0.20304976077390877,,0.8734504202575397,,,
0,169,,,0.14229073530785782,,0.9015001861279571,,,
0,179,,,0.1404230805898377,,0.9028610075245099,,,
0,189,,,0.2012629652334748,,0.8697746291783107,,,
0,199,,,0.309316698186067,,0.8215054108660669,,,
0,209,,,0.1863224192330951,,0.8745219493035195,,,
0,219,,,0.17278943931436558,,0.8864576604099195,,,
0,229,,,0.21125705053937283,,0.8672892384001882,,,
0,239,,,0.1608429187807984,,0.8913283134311809,,,
0,249,,,0.17189355109596147,,0.8837861842096488,,,
0,259,,,0.19405996257175268,,0.8745214895627997,,,
0,269,,,0.15221395374257443,,0.8943816184898885,,,
0,279,,,0.2065088883921565,,0.8707760004729663,,,
0,289,,,0.17763361447624532,,0.8812170935543696,,,
0,299,,,0.1822021480045513,,0.8794687998668658,,,
0,309,,,0.1978593316749011,,0.8740834782881576,,,
0,319,,,0.1365621365333049,,0.9056791617815494,,,
0,329,,,0.15228599319657116,,0.8929869221622913,,,
0,339,,,0.16716631668589485,,0.894990724875155,,,
0,349,,,0.15793598231746195,,0.8914504056262783,,,
0,359,,,0.1302032231333752,,0.908306479612006,,,
0,369,,,0.1502995718837302,,0.8971822856925094,,,
0,374,,,,,,0.16280701756477356,0.0973895788192749,0.8910695910453796
0,374,,,0.22251947224140167,-0.4448305368423462,0.8625309467315674,,,
1,379,,,0.19241927958695051,,0.8721033566370787,,,
1,389,,,0.1523162771209408,,0.8953481438565954,,,
1,399,,,0.13715934980711614,,0.9068669979103499,,,
1,409,,,0.1396161723226447,,0.9024505803622247,,,
1,419,,,0.16939037851021338,,0.8888544601161682,,,
1,429,,,0.1953775103556984,,0.8767537684687183,,,
1,439,,,0.1446845288802882,,0.9006803357336666,,,
1,449,,,0.15146203478574155,,0.8956223377546312,,,
1,459,,,0.23175251135788819,,0.8607400285392486,,,
1,469,,,0.2721146387964871,,0.8362935554346376,,,
1,479,,,0.1795518752159647,,0.8801218297336426,,,
1,489,,,0.16066792925342016,,0.8901813837666274,,,
1,499,,,0.11861017916055185,,0.9136053638336245,,,
1,509,,,0.17755901042751254,,0.8825269627074808,,,
1,519,,,0.152056969111173,,0.8956433813609421,,,
1,529,,,0.1929579107158253,,0.8742021655598667,,,
1,539,,,0.16397506065506276,,0.888272035558417,,,
1,549,,,0.1716645968750069,,0.8848350141230759,,,
1,559,,,0.138552539115633,,0.9055137811388616,,,
1,569,,,0.18271793828680144,,0.8793490016703249,,,
1,579,,,0.12651804253406926,,0.9092459329676331,,,
1,589,,,0.20041281224739776,,0.8755552282152501,,,
1,599,,,0.22528635023243468,,0.8623193409129859,,,
1,609,,,0.19581559577989038,,0.8719169200346681,,,
1,619,,,0.15977331672191672,,0.8916998100410758,,,
1,629,,,0.19389932589546005,,0.8747782586037598,,,
1,639,,,0.16465503227348446,,0.8875531252181298,,,
1,649,,,0.14031833946928435,,0.9029248541601648,,,
1,659,,,0.2062094405747609,,0.8669202481553122,,,
1,669,,,0.1479637532915089,,0.8980294581025186,,,
1,679,,,0.16416324010700264,,0.8874446286889452,,,
1,689,,,0.1646668482365622,,0.8884317026722178,,,
1,699,,,0.14220328802538362,,0.9026177835550152,,,
1,709,,,0.1227094547633206,,0.9113970706113251,,,
1,719,,,0.19806455752511598,,0.874061901528549,,,
1,729,,,0.17416043591137184,,0.8824526142045921,,,
1,739,,,0.14824292987584953,,0.9006880643830023,,,
1,749,,,0.14872121269767496,,0.897491320966566,,,
1,749,,,,,,0.1713637411594391,0.016759756952524185,0.8867573738098145
1,749,,,0.14872121810913086,0.11455824226140976,0.8883264064788818,,,
2,759,,,0.18086857817505414,,0.8837627599386939,,,
2,769,,,0.1702480422095301,,0.884788263369901,,,
2,779,,,0.1432396662464589,,0.8996507159455639,,,
2,789,,,0.12445938448316438,,0.9117466125414619,,,
2,799,,,0.17531758147323742,,0.8836607251351665,,,
2,809,,,0.1623030765317513,,0.8929320535120859,,,
2,819,,,0.27374752736766583,,0.833939680952073,,,
2,829,,,0.1899332085155368,,0.8755422865279288,,,
2,839,,,0.16337683307498915,,0.8919646696347672,,,
2,849,,,0.14984885794542016,,0.894389936078562,,,
2,859,,,0.14089341972785518,,0.9024087755211333,,,
2,869,,,0.16407134149279295,,0.8909029089360513,,,
2,879,,,0.13383386064788405,,0.9078445088122377,,,
2,889,,,0.19854204985330332,,0.8770764361091434,,,
2,899,,,0.18091627334880922,,0.8828714136861715,,,
2,909,,,0.20204064784109893,,0.8721116104228825,,,
2,919,,,0.21672692950842387,,0.8646353346874922,,,
2,929,,,0.1757933699388282,,0.8810955141888783,,,
2,939,,,0.14661739066960128,,0.8966019310989696,,,
2,949,,,0.13785641049063305,,0.9038220283497811,,,
2,959,,,0.18080062851218245,,0.8791899452313625,,,
2,969,,,0.20399420155571774,,0.8730023399308112,,,
2,979,,,0.1575412703028223,,0.8929368540191085,,,
2,989,,,0.13173283584504802,,0.9073871438110583,,,
2,999,,,0.153195510934439,,0.894988059463919,,,
2,1009,,,0.17632335662180942,,0.8845051454790451,,,
2,1019,,,0.1304401054226559,,0.9066088038504352,,,
2,1029,,,0.19130858676893114,,0.874977174120477,,,
2,1039,,,0.15595061384595735,,0.894994701056353,,,
2,1049,,,0.18240032171883586,,0.8829967160336228,,,
2,1059,,,0.16189722213626737,,0.8904684898105429,,,
2,1069,,,0.1900404424601242,,0.8852780312774624,,,
2,1079,,,0.1601077937842322,,0.889416003142582,,,
2,1089,,,0.19334366927246496,,0.8716840720348715,,,
2,1099,,,0.17220822976970135,,0.8853511957261923,,,
2,1109,,,0.17033720434147492,,0.8862910943527742,,,
2,1119,,,0.18923238885514998,,0.8728614056636794,,,
2,1124,,,,,,0.1530357152223587,0.17693401873111725,0.8960333466529846
2,1124,,,0.11738906800746918,0.15499813854694366,0.8914103507995605,,,
3,1129,,,0.11066912644675787,,0.9188979408063531,,,
3,1139,,,0.14031194205547584,,0.9030333538816585,,,
3,1149,,,0.18431224549582645,,0.878739782340271,,,
3,1159,,,0.1314756003508235,,0.9058347540514224,,,
3,1169,,,0.15467588547579286,,0.8954357240715707,,,
3,1179,,,0.18570428519336324,,0.8787192108454137,,,
3,1189,,,0.15475740934448767,,0.8950163314802789,,,
3,1199,,,0.1320562555957721,,0.9072229976419872,,,
3,1209,,,0.16588403198998786,,0.8896042944038347,,,
3,1219,,,0.1280173176404194,,0.9093118484743,,,
3,1229,,,0.14134869516971416,,0.899538576669882,,,
3,1239,,,0.1647178515164428,,0.8900491825247296,,,
3,1249,,,0.15951372833151156,,0.8905567520700806,,,
3,1259,,,0.15011579530747915,,0.8974222638726409,,,
3,1269,,,0.14965185454179025,,0.8972099110896007,,,
3,1279,,,0.1682975020079414,,0.8881394572582153,,,
3,1289,,,0.145173782782843,,0.8977615550286908,,,
3,1299,,,0.1730038135198823,,0.8857440242427572,,,
3,1309,,,0.2111270675015674,,0.8674176966187049,,,
3,1319,,,0.16294385651179658,,0.8882967179047445,,,
3,1329,,,0.16335639532846116,,0.8928743218393095,,,
3,1339,,,0.19377280703387234,,0.8731744980005433,,,
3,1349,,,0.14481958805349449,,0.9003084139399498,,,
3,1359,,,0.1586988189851931,,0.8926643409508701,,,
3,1369,,,0.19652147190122538,,0.8711061266091418,,,
3,1379,,,0.13045501861230735,,0.9077892410596348,,,
3,1389,,,0.11191567041464157,,0.9185944358283065,,,
3,1399,,,0.11512628457321797,,0.9167724919665418,,,
3,1409,,,0.16722459658405212,,0.8921619669785921,,,
3,1419,,,0.11017159279301086,,0.9189310318455859,,,
3,1429,,,0.16483944327350558,,0.8879675134013723,,,
3,1439,,,0.10294784323646848,,0.9262893026532325,,,
3,1449,,,0.2070699342748544,,0.8690027987634085,,,
3,1459,,,0.16189948368777224,,0.8900577829207028,,,
3,1469,,,0.13272907545952556,,0.906915320801845,,,
3,1479,,,0.1107546713869348,,0.9186905466748256,,,
3,1489,,,0.15287163776496746,,0.8939541532201191,,,
3,1499,,,0.14351323971798607,,0.9006026203893432,,,
3,1499,,,,,,0.15381909906864166,0.1726870983839035,0.8954408168792725
3,1499,,,0.14351323246955872,0.18657870590686798,0.8936179876327515,,,
4,1509,,,0.22226320269719158,,0.8631438257099726,,,
4,1519,,,0.19143983155907243,,0.877953287904613,,,
4,1529,,,0.23548686503990268,,0.8547072842268644,,,
