epoch,step,test_acc_2,test_acc_7,test_corr,test_f1_2,test_f1_7,test_mae,train_acc_2,train_acc_7,train_corr,train_f1_2,train_f1_7,train_loss,train_mae,valid_acc_2,valid_acc_7,valid_corr,valid_f1_2,valid_f1_7,valid_loss,valid_mae
0,9,,,,,,,,,,,,3.40352847072021,0.696811352390796,,,,,,,
0,19,,,,,,,,,,,,4.968290966425659,1.033449048642069,,,,,,,
0,29,,,,,,,,,,,,3.0055738797479536,0.6061892451252788,,,,,,,
0,39,,,,,,,,,,,,3.4345055426664026,0.7116722632199526,,,,,,,
0,49,,,,,,,,,,,,3.2693188286980255,0.7220651712268591,,,,,,,
0,59,,,,,,,,,,,,5.188107340990927,0.9367123588453978,,,,,,,
0,69,,,,,,,,,,,,1.792994046981573,0.5132019415032119,,,,,,,
0,79,,,,,,,,,,,,2.856417860152229,0.6304868862498552,,,,,,,
0,89,,,,,,,,,,,,6.229094751633241,0.9413734157569706,,,,,,,
0,99,,,,,,,,,,,,0.5839272361992698,0.23484330251812935,,,,,,,
0,109,,,,,,,,,,,,4.585027374801855,0.9528978941962123,,,,,,,
0,119,,,,,,,,,,,,3.6346025296284954,0.8129829899407923,,,,,,,
0,129,,,,,,,,,,,,1.8387511271633485,0.4991767266765237,,,,,,,
0,139,,,,,,,,,,,,4.6868807732288635,0.8407722525298595,,,,,,,
0,149,,,,,,,,,,,,2.841094002062846,0.6045116297900677,,,,,,,
0,159,,,,,,,,,,,,5.221157173334318,0.9181197038851678,,,,,,,
0,169,,,,,,,,,,,,5.26639253916883,0.9529232135973871,,,,,,,
0,179,,,,,,,,,,,,3.817232384313133,0.6711529029998928,,,,,,,
0,189,,,,,,,,,,,,6.99469506188293,1.1943403044715524,,,,,,,
0,199,,,,,,,,,,,,7.873285985159924,1.2657978823408484,,,,,,,
0,209,,,,,,,,,,,,4.656223226339822,0.8433337821625173,,,,,,,
0,219,,,,,,,,,,,,2.6304979566659146,0.6930465621408075,,,,,,,
0,229,,,,,,,,,,,,3.6573716901112157,0.8061761818826199,,,,,,,
0,239,,,,,,,,,,,,3.4247135787274483,0.7451593670994043,,,,,,,
0,249,,,,,,,,,,,,3.42476226192161,0.7230216059833765,,,,,,,
0,259,,,,,,,,,,,,2.9602137297402713,0.5964047540910542,,,,,,,
0,269,,,,,,,,,,,,2.742198920670041,0.6539125870913267,,,,,,,
0,279,,,,,,,,,,,,4.1290141465294425,0.717472605407238,,,,,,,
0,289,,,,,,,,,,,,4.737444682726028,0.9008918672334403,,,,,,,
0,299,,,,,,,,,,,,2.3581217016503797,0.5632877512834966,,,,,,,
0,309,,,,,,,,,,,,2.4109208016057884,0.6570334630087018,,,,,,,
0,319,,,,,,,,,,,,3.2430604907536154,0.7755277606192976,,,,,,,
0,329,,,,,,,,,,,,5.200266598986383,0.9170373026281595,,,,,,,
0,339,,,,,,,,,,,,3.5865405347208865,0.7615807028487325,,,,,,,
0,349,,,,,,,,,,,,3.8494239747060943,0.7557651763781905,,,,,,,
0,359,,,,,,,,,,,,2.496776749059218,0.5707518868148327,,,,,,,
0,369,,,,,,,,,,,,5.067849465263498,0.9474491828586906,,,,,,,
0,379,,,,,,,,,,,,5.047715527192109,0.8841539535205811,,,,,,,
0,389,,,,,,,,,,,,2.473929063890729,0.6256828010082245,,,,,,,
0,399,,,,,,,,,,,,3.6312489998178883,0.7707993518561125,,,,,,,
0,409,,,,,,,,,,,,3.9733837403777255,0.8537170724011958,,,,,,,
0,419,,,,,,,,,,,,6.315774467734291,1.073536745738238,,,,,,,
0,429,,,,,,,,,,,,2.5789079813443045,0.5581911359913647,,,,,,,
0,439,,,,,,,,,,,,2.763626489018526,0.670037723146379,,,,,,,
0,449,,,,,,,,,,,,1.2326821866424245,0.46264624036848545,,,,,,,
