epoch,step,train_loss,train_r2,train_racc,valid_loss,valid_r2,valid_racc
0,9,0.2003225916568348,,0.8690994909176459,,,
0,19,0.1932484183555202,,0.8628123723543607,,,
0,29,1.2034227086717197,,0.5047035066226682,,,
0,39,0.15421717290944392,,0.8898665729787324,,,
0,49,0.298267364095025,,0.8084841907679379,,,
0,59,0.775999276122062,,0.6295952659386856,,,
0,69,0.2964608381167285,,0.8092888929359205,,,
0,79,0.6548452001790626,,0.6908807787266407,,,
0,89,0.2605468423744095,,0.8263748523953197,,,
0,99,0.7270993236576448,,0.6410359340709644,,,
0,109,0.3695332949694945,,0.8032459646135895,,,
0,119,0.2908475218156299,,0.812816539144778,,,
0,129,0.0640449137273793,,0.9482846813542503,,,
0,139,0.3487596333928158,,0.7841862194485716,,,
0,149,0.2905019674562934,,0.8115377272223379,,,
0,159,0.23880111634322063,,0.8612367106335503,,,
0,169,0.3918521142198376,,0.7652689699943249,,,
0,179,0.44945045086291846,,0.7825698299067361,,,
0,189,0.6150226046274998,,0.6799288568915902,,,
0,199,0.19119055883772998,,0.8681657281550732,,,
0,209,0.24399128498704536,,0.8383046395176059,,,
0,219,0.37765981304385327,,0.7730526735821923,,,
0,229,0.10114532016264574,,0.9180364929712735,,,
0,239,0.21926379914573607,,0.8485478113640796,,,
0,249,0.2927927243759337,,0.8104436503989356,,,
0,259,0.03054759997489901,,0.9721312601487716,,,
0,269,0.1542869195243462,,0.888765648662389,,,
0,279,0.3964394283177295,,0.8018736058211589,,,
0,289,0.7082411537528917,,0.6583123220192206,,,
0,299,0.40231827380365887,,0.7632010384247854,,,
0,309,0.5814151634859771,,0.7273360846134332,,,
0,319,0.019912449340171466,,0.9811981988477183,,,
0,329,0.13967922532200752,,0.9055577248007387,,,
0,339,0.19437842236555422,,0.8672986995060366,,,
0,349,0.18823841653044235,,0.8650526335606208,,,
0,359,0.12684593038881736,,0.912156669320641,,,
0,369,0.38875692291873537,,0.8001674827966061,,,
0,379,0.45839537348411274,,0.7814151903430184,,,
0,389,0.21946881702787438,,0.8720956428365393,,,
0,399,0.2008058470891303,,0.8581245164949816,,,
0,409,0.20775421201263813,,0.8721767022059514,,,
0,419,0.0872811072326376,,0.9294355528040247,,,
0,429,0.06051241786775499,,0.9478240615718968,,,
0,439,0.09605763008387182,,0.9218748857031811,,,
0,449,0.26710112296643607,,0.8342020478877392,,,
0,459,0.18376959146455565,,0.8811205304585971,,,
0,469,0.2822265738003943,,0.8186304932767219,,,
0,479,0.1429288220242232,,0.8994009591393419,,,
0,489,0.1446639126908439,,0.8964817789229718,,,
0,499,0.12012994727743637,,0.905418662252007,,,
0,509,0.3409744926006196,,0.7951069673994084,,,
0,519,0.15136304060712244,,0.8858260833300077,,,
0,529,0.1815423479845891,,0.8719813158878914,,,
0,539,0.09704036630314747,,0.9208740598552829,,,
0,549,0.12133953061408739,,0.9049247350994047,,,
0,559,0.4607118289585481,,0.7417221599882775,,,
0,569,0.9707988163680151,,0.6474864387905205,,,
0,579,0.5359498290218412,,0.7198989279977568,,,
0,589,0.9241602029195888,,0.6586139572190715,,,
0,599,0.1078499078599722,,0.9198730250636299,,,
0,609,0.21992312439944384,,0.8524348257662178,,,
0,619,0.032469171180080345,,0.9701068686259972,,,
0,629,0.20908504224173002,,0.8594716278078791,,,
0,639,0.1868230142814054,,0.8785271449730947,,,
0,649,0.47439398614745143,,0.7564253255233659,,,
0,659,0.06616788519818191,,0.9448012927403817,,,
0,669,0.18095371701485677,,0.8876984116140303,,,
0,679,0.24682145669334576,,0.8561267263286716,,,
0,689,0.21301715965400805,,0.8632906400240384,,,
0,699,0.29505991493571443,,0.8253836297726893,,,
0,709,0.3456373021910544,,0.8097299226037749,,,
0,719,0.14880177456989785,,0.8987906876501146,,,
0,729,0.171004881492617,,0.8816802362491797,,,
0,739,0.3955184167441945,,0.767795572405333,,,
0,749,0.11812620264228352,,0.906804858983218,,,
0,759,0.23108101451226626,,0.8410356234718155,,,
0,769,0.04990877739646134,,0.9566107611734789,,,
0,779,0.07944696468057819,,0.9395689957744473,,,
0,789,0.05840720551351525,,0.9490769692174681,,,
0,799,0.08504352042932697,,0.9341948562925988,,,
0,809,0.08826193566494407,,0.93209889793134,,,
0,819,0.12061028671477535,,0.910802050114988,,,
0,829,0.28562657671985114,,0.8177709361681571,,,
0,839,0.1753369469304255,,0.8859916445645657,,,
0,849,0.08539131862024912,,0.9289892011291379,,,
0,859,0.22749161915587135,,0.8441894372085949,,,
0,869,0.07036657609149345,,0.9403006057817858,,,
0,879,0.1308740032969718,,0.8985038006698692,,,
0,889,0.15712866301630832,,0.8826113356338753,,,
0,899,0.07486295327670753,,0.9389803183602763,,,
0,909,0.5740325727728357,,0.7001695485560449,,,
0,919,0.21716000751497927,,0.8704452660385069,,,
0,929,0.14514554757306974,,0.8909138369036245,,,
0,939,0.09432720705592182,,0.9237234608812646,,,
0,949,0.07065539979862984,,0.943173103935116,,,
0,959,0.37386068704357567,,0.8016509950815977,,,
0,969,0.20817745819173192,,0.8617652255100208,,,
0,979,0.595236587729852,,0.6892359246919443,,,
0,989,0.264715725392556,,0.8238615771898856,,,
0,999,0.0015453965208857827,,0.998464101945961,,,
0,1009,0.5780194553267168,,0.7284422765721332,,,
0,1019,0.14886470621177844,,0.8989968403027608,,,
0,1029,0.025719799688860352,,0.9761337359527965,,,
0,1039,0.10455966115367993,,0.920026645391852,,,
0,1049,0.6177637422522908,,0.7343389141363104,,,
0,1059,0.23459421600902874,,0.8397023615601298,,,
0,1069,0.0518252753288326,,0.9555251257760184,,,
0,1079,0.34714217197260894,,0.808132536299936,,,
0,1089,0.1047668742587324,,0.9186014788491386,,,
0,1099,0.04487987734018984,,0.9598132106629047,,,
0,1109,0.10262022542266472,,0.9195037908278978,,,
0,1119,0.01566896576300938,,0.9849787996365473,,,
0,1129,0.12297331096468203,,0.9133828226681593,,,
0,1139,0.18207154136202497,,0.8683262356035002,,,
0,1149,0.45544310746047745,,0.7440940950598036,,,
0,1159,0.1373324369680473,,0.9076930686503977,,,
0,1169,0.4518259844912805,,0.7858687609761625,,,
0,1179,0.03637833227666056,,0.9689078619191935,,,
0,1189,0.09379610763674096,,0.9234282934403681,,,
0,1199,0.09415612764789841,,0.9234923048988803,,,
0,1209,0.1549876516713085,,0.8843247913397275,,,
0,1219,0.3420447428281024,,0.7965928856488114,,,
0,1229,0.05286714321446878,,0.953785003869088,,,
0,1239,0.13562628275680522,,0.9037224406396951,,,
0,1249,0.26242592318066804,,0.8319007582389392,,,
0,1259,0.0662677025630003,,0.9435656971328861,,,
0,1269,0.22682404934560554,,0.8587663370174367,,,
0,1279,0.18558119691072342,,0.8725705664236467,,,
0,1289,0.21563980974049218,,0.8523552070607195,,,
0,1299,0.5093846080512586,,0.7184782614419749,,,
0,1309,0.2370118916873169,,0.8624763718018165,,,
0,1319,0.06422791750916856,,0.9465218982198738,,,
0,1329,0.305516811352171,,0.8255717643014677,,,
0,1339,0.3187359957577688,,0.8146007154341582,,,
0,1349,0.050163426754124454,,0.955711033318069,,,
0,1359,0.008401295680761133,,0.9918203602780353,,,
0,1369,0.09373473804661023,,0.9232621186382168,,,
0,1379,0.14016632803736012,,0.8950841426849365,,,
0,1389,0.25732222310070596,,0.8426248775078701,,,
0,1399,0.08251903558066993,,0.935025461263709,,,
0,1409,0.0311000602810128,,0.9712634990503499,,,
0,1419,0.028067422868616684,,0.9748750143981242,,,
0,1429,0.29994615683359505,,0.8074974077088493,,,
0,1439,0.03165859975466273,,0.9718046522402501,,,
0,1449,0.24518135704060734,,0.8364610275724432,,,
0,1459,0.04104792441405651,,0.9637294126735939,,,
0,1469,0.26673973241745474,,0.8485847844199821,,,
0,1479,0.5306921702204873,,0.7103123881004669,,,
0,1489,0.4063330424306827,,0.7613899838793409,,,
0,1499,0.257721606317497,,0.8275586861175495,,,
0,1509,0.10888667853799774,,0.9236660550583851,,,
0,1519,0.039052955322127006,,0.9664074506733444,,,
