epoch,step,train_loss,train_r2,train_racc,valid_loss,valid_r2,valid_racc
0,9,0.6022236902906398,,0.7409645394318634,,,
0,19,0.33361515821132215,,0.7976262067755064,,,
0,29,0.25228533646199097,,0.8463948741555214,,,
0,39,0.3668942992623825,,0.7972217010127174,,,
0,49,0.4001314301146265,,0.7685333910915586,,,
0,59,0.26116732734328996,,0.8421363092545006,,,
0,69,0.23210205702282863,,0.8632543557220035,,,
0,79,0.2517104737834963,,0.8414653872450193,,,
0,89,0.37528459773928796,,0.7863258640385336,,,
0,99,0.2918302098496249,,0.8282392375999027,,,
0,109,0.10696679986724685,,0.9258350271317695,,,
0,119,0.16897006634753436,,0.8918429739773274,,,
0,129,0.362195208742649,,0.7969350059827169,,,
0,139,0.23448603092604303,,0.8546525590949589,,,
0,149,0.18046892805691717,,0.8854433218638103,,,
0,159,0.3475040504460083,,0.8038475096225739,,,
0,169,0.18424367271055586,,0.8764758471813467,,,
0,179,0.30990391458185707,,0.8229829813871119,,,
0,189,0.1277281530870694,,0.9116471370061239,,,
0,199,0.3083405009399274,,0.8266623045007389,,,
0,209,0.1804355793501536,,0.8768172254992856,,,
0,219,0.09002552826048348,,0.930093989852402,,,
0,229,0.06835725338412103,,0.9435709525313642,,,
0,239,0.2446944436934308,,0.8551389104790158,,,
0,249,0.20272281684308527,,0.8704690505233077,,,
0,259,0.4481706975917974,,0.7766566154029634,,,
0,269,0.24038771054201594,,0.8416719378696548,,,
0,279,0.153139813727812,,0.894417323751582,,,
0,289,0.11082456087625867,,0.9231327522959973,,,
0,299,0.21344873576819257,,0.8626075133681297,,,
0,309,0.19772444932334615,,0.8832049836715062,,,
0,319,0.12041582294605868,,0.910965037594239,,,
0,329,0.1221255511624678,,0.9108723436792692,,,
0,339,0.11034526343463232,,0.9163497620158725,,,
0,349,0.15214756532936619,,0.9101235073680679,,,
0,359,0.22283656097592364,,0.8557775782214271,,,
0,369,0.28067110058773165,,0.8230947435730034,,,
0,379,0.04420025430875585,,0.9626497767865658,,,
0,389,0.16675541907230004,,0.8900209952559737,,,
0,399,0.24374671627027583,,0.8486706729564402,,,
0,409,0.17807432991730213,,0.8863184557192856,,,
0,419,0.20966752571054664,,0.8698932018544939,,,
0,429,0.14083485893391168,,0.8977440156870418,,,
0,439,0.10904856127230206,,0.9164323430922297,,,
0,449,0.14359266663574688,,0.8988681731952561,,,
0,459,0.22959267346829287,,0.8460907553633055,,,
0,469,0.18454251578306463,,0.880817379636897,,,
0,479,0.16596556074955648,,0.8841322311924564,,,
0,489,0.15367558546830862,,0.8959975787334972,,,
0,499,0.12886228444739567,,0.9030793220632607,,,
0,509,0.16097630142154784,,0.8959120807548364,,,
0,519,0.1113137666581688,,0.9190384461647935,,,
0,529,0.40378734762117885,,0.7828262048463027,,,
0,539,0.14684590535278302,,0.8928935119675265,,,
0,549,0.17946446896592963,,0.8739740913940801,,,
0,559,0.09398156822254562,,0.9268689648144774,,,
0,569,0.09788526015993443,,0.9279088685909908,,,
0,579,0.09210567427981965,,0.9319418677025371,,,
0,589,0.14840800709292978,,0.898259957217508,,,
0,599,0.14803104677997247,,0.9167281894220246,,,
0,609,0.1415088204342117,,0.8956494033336639,,,
0,619,0.14767069907378244,,0.8954678683645195,,,
0,629,0.1440508284480634,,0.9113546810216374,,,
0,639,0.1240902121738495,,0.913723937008116,,,
0,649,0.13456924975110326,,0.9009070122407543,,,
0,659,0.08579588254024048,,0.9340105675160885,,,
0,669,0.2300278350966971,,0.8503598596486781,,,
0,679,0.20941772004596576,,0.8747759491205216,,,
0,689,0.1989843107161247,,0.8739126420683332,,,
0,699,0.29917002413621085,,0.8251231771376397,,,
0,709,0.1936247711114169,,0.8794404543936253,,,
0,719,0.27238121155619477,,0.8406015081538094,,,
0,729,0.14979810980371225,,0.8956340452035269,,,
0,739,0.12764723001289824,,0.9096254396769735,,,
0,749,0.21110767109894166,,0.8725248576038414,,,
0,749,,,,0.14598333835601807,0.21850354969501495,0.8998404741287231
0,749,0.21110767126083374,-0.3714715838432312,0.8677034378051758,,,
1,759,0.11648414727027165,,0.9152311538656552,,,
1,769,0.11253655221146823,,0.9186165629161729,,,
1,779,0.11117937522340174,,0.9144830375909805,,,
1,789,0.2375224831487427,,0.8457910969853402,,,
1,799,0.12782685916457062,,0.9092076622777515,,,
1,809,0.21163464169716756,,0.8648362706932757,,,
1,819,0.15396593941207273,,0.8962135545081562,,,
1,829,0.22669272941499527,,0.8582692508896193,,,
1,839,0.1632028213089336,,0.8908051169580884,,,
1,849,0.21807916051401707,,0.8596238808499442,,,
1,859,0.11315131628205169,,0.9175129739774598,,,
1,869,0.11705720994824961,,0.9123411452604665,,,
1,879,0.09937810650331597,,0.9230600530902545,,,
1,889,0.1252125850287344,,0.9063908137381077,,,
1,899,0.15551906334339222,,0.8921800538069672,,,
1,909,0.16975508347000573,,0.8881317454079787,,,
1,919,0.14233009873607444,,0.8983404013017814,,,
1,929,0.2576343360432116,,0.8431012585759163,,,
1,939,0.11205364038105103,,0.9189918416241805,,,
1,949,0.1766434482736908,,0.8759270132415825,,,
1,959,0.1240512839037731,,0.9080631195671028,,,
1,969,0.17327835176224865,,0.880214792655574,,,
1,979,0.08149302328078556,,0.9359991131557359,,,
1,989,0.16647841716694084,,0.8866716744999091,,,
1,999,0.1915900533692193,,0.870696636951632,,,
1,1009,0.16234962957752308,,0.8833960860967637,,,
1,1019,0.09653237424256259,,0.9250961583521631,,,
1,1029,0.17982383388357087,,0.885515237847964,,,
1,1039,0.06867363780720384,,0.9470722984936503,,,
1,1049,0.1516083184192316,,0.8927768376966317,,,
1,1059,0.1772781391882972,,0.8860066423813502,,,
1,1069,0.15890493704387001,,0.8890688178439935,,,
1,1079,0.21035589549598926,,0.8618393998179171,,,
1,1089,0.18805463942911327,,0.8780366223719385,,,
1,1099,0.13191741869076823,,0.9070630859169695,,,
1,1109,0.13561926267958418,,0.901122545864847,,,
1,1119,0.1648028953303599,,0.8876808021631506,,,
1,1129,0.11089475235168064,,0.9197385928697056,,,
1,1139,0.16057309798362546,,0.9120801508426666,,,
1,1149,0.05832405734099432,,0.9510628549589052,,,
1,1159,0.10642384064707221,,0.9193484822909037,,,
1,1169,0.08506151125184222,,0.9310471365021336,,,
1,1179,0.12966065677886535,,0.9042528009249104,,,
1,1189,0.23726174553753898,,0.867622589899434,,,
1,1199,0.14819002103393666,,0.9002551472849316,,,
1,1209,0.125163840919332,,0.907193803621663,,,
1,1219,0.10491243496960082,,0.9218415378696388,,,
1,1229,0.32803187901626685,,0.8202421857251062,,,
1,1239,0.07718505255249776,,0.937591020597352,,,
1,1249,0.3148949290050054,,0.8168065616654026,,,
1,1259,0.3056890215387388,,0.8392138561440838,,,
1,1269,0.23271161637715046,,0.8509927041000791,,,
1,1279,0.08736264830025159,,0.9350086227059364,,,
1,1289,0.11854101986298157,,0.9077507096032302,,,
1,1299,0.05742844695938443,,0.9530247282650736,,,
1,1309,0.2071260956871428,,0.867475499626663,,,
1,1319,0.33728422189920737,,0.8061052889459663,,,
1,1329,0.09366955505402873,,0.9291379560199049,,,
1,1339,0.15355130427627578,,0.8940416086879042,,,
1,1349,0.18113520862106774,,0.8784486370782058,,,
1,1359,0.2324432021598944,,0.8504865191876889,,,
1,1369,0.15632313238065743,,0.8910994299583965,,,
1,1379,0.08605976066776361,,0.9331034594111972,,,
1,1389,0.08904822779270674,,0.9327615731706222,,,
1,1399,0.11692445336949109,,0.9132873713142342,,,
1,1409,0.1590354130471113,,0.8921868632237117,,,
1,1419,0.12139339127482682,,0.9174787539574836,,,
1,1429,0.2759013849768291,,0.8312707982957364,,,
1,1439,0.1834669996825893,,0.8811268761754036,,,
1,1449,0.11437994502232737,,0.9182090943058332,,,
1,1459,0.15659919688320623,,0.8928854203886456,,,
1,1469,0.23978530047244007,,0.8521293896767829,,,
1,1479,0.1771452118313092,,0.8895575135946274,,,
1,1489,0.10733559714022328,,0.9209253358344237,,,
1,1499,0.20194185957765132,,0.8750653808315595,,,
1,1499,,,,0.14324359595775604,0.24050745368003845,0.9012898802757263
1,1499,0.2019418627023697,0.16903650760650635,0.8940833210945129,,,
2,1509,0.04512867401535598,,0.9614623803231451,,,
2,1519,0.14009095467992771,,0.8996159150368638,,,
2,1529,0.07877800370956707,,0.9393516608410412,,,
2,1539,0.22781632190929685,,0.8650386048687828,,,
2,1549,0.19737549644196434,,0.8753167983558443,,,
2,1559,0.23686335481387238,,0.8554010733962059,,,
2,1569,0.14869491347206448,,0.895367806404829,,,
2,1579,0.0956600464305808,,0.9238260106907951,,,
2,1589,0.08926899387154907,,0.9281604530082809,,,
2,1599,0.09234540009442549,,0.9336063175565668,,,
2,1609,0.19214530106755698,,0.8956102534300752,,,
2,1619,0.13586749078659247,,0.9038054815597005,,,
2,1629,0.16946705206598883,,0.8854694243934419,,,
2,1639,0.20988744093661163,,0.8661772421664662,,,
2,1649,0.17361992573354956,,0.875719544539849,,,
2,1659,0.15781392098733,,0.8862297153307332,,,
2,1669,0.10914082432881679,,0.919338842564159,,,
2,1679,0.16042924550562387,,0.8928287058240838,,,
2,1689,0.161449003904305,,0.9014014404680994,,,
2,1699,0.1615441845995405,,0.8874721128079627,,,
2,1709,0.13673912811867325,,0.9011856768694189,,,
2,1719,0.09517880809392032,,0.9304990121887791,,,
2,1729,0.08114207664620687,,0.9373762499127123,,,
2,1739,0.153127391280652,,0.893352444552713,,,
2,1749,0.13990273400899733,,0.9037335684729947,,,
2,1759,0.1409422879280995,,0.8994104099770387,,,
2,1769,0.0950784025207172,,0.9291932341953119,,,
2,1779,0.08715662613469233,,0.9340804704361492,,,
2,1789,0.19224049069077126,,0.8841009738544623,,,
2,1799,0.1532068379957909,,0.8911640668908756,,,
2,1809,0.09931832605479393,,0.9240251339144177,,,
2,1819,0.15570738123556754,,0.8935724194678996,,,
2,1829,0.1021270946813771,,0.9270138279431396,,,
2,1839,0.24088074004068533,,0.8470939619673623,,,
2,1849,0.11324470222267007,,0.9216974428130521,,,
2,1859,0.10271831979799467,,0.9189770712620682,,,
2,1869,0.08979986543032908,,0.9317131309045685,,,
2,1879,0.09659209919916173,,0.9292490664455626,,,
2,1889,0.17244600541741092,,0.8770814457701313,,,
2,1899,0.09769513958427874,,0.9239660857452286,,,
2,1909,0.21474961477533205,,0.8728137807713614,,,
2,1919,0.3300464178471037,,0.8225101373261876,,,
2,1929,0.08297141684502837,,0.9361438086463345,,,
2,1939,0.20277459565866907,,0.8670076821413305,,,
2,1949,0.07783120323509089,,0.9365215010113186,,,
2,1959,0.0801131708506099,,0.9359429928163687,,,
2,1969,0.17364845074959184,,0.8795009330742889,,,
2,1979,0.26391590559915845,,0.847399578243494,,,
2,1989,0.12619539607843286,,0.9070819856392013,,,
2,1999,0.19264094854392289,,0.8652499024238852,,,
2,2009,0.09932765967880215,,0.9234531830582354,,,
2,2019,0.15793282229761418,,0.8882885286377536,,,
2,2029,0.10807235988842896,,0.9184505455195904,,,
2,2039,0.1676799811745862,,0.8879551838669513,,,
2,2049,0.12395160923746577,,0.9163871796594726,,,
2,2059,0.19639125347440578,,0.86546725705266,,,
2,2069,0.20961572040127957,,0.8631043480502235,,,
2,2079,0.19871168556092939,,0.8640659488737583,,,
2,2089,0.1301218355595698,,0.9081873578329881,,,
2,2099,0.17528342452365964,,0.8842548259430462,,,
2,2109,0.12342617696319891,,0.9094553455710411,,,
2,2119,0.2842137278263977,,0.8327211666438314,,,
2,2129,0.15801676874287193,,0.8865375926097234,,,
2,2139,0.17326089490524366,,0.8832969473467933,,,
2,2149,0.11787007683078099,,0.9152304808298747,,,
2,2159,0.22952370192831295,,0.8542630781730016,,,
2,2169,0.13453735778444367,,0.9026772819459439,,,
2,2179,0.1447775672703014,,0.8983762363592784,,,
2,2189,0.11901711503857544,,0.9109585851430894,,,
2,2199,0.10009813556699264,,0.9240129408737023,,,
2,2209,0.04486937773853282,,0.9615589847995175,,,
2,2219,0.20581259040524663,,0.8689799906478988,,,
2,2229,0.10436444501357711,,0.9195505537092686,,,
2,2239,0.09458792115455254,,0.9270362898707389,,,
2,2249,0.08398596267597942,,0.9318548693425126,,,
2,2249,,,,0.13395151495933533,0.31175875663757324,0.9064046144485474
2,2249,0.08398596197366714,0.26411592960357666,0.8999978303909302,,,
3,2259,0.17385355617271875,,0.8819225393235683,,,
3,2269,0.11951079079863208,,0.9185934378869004,,,
3,2279,0.1079565033290472,,0.917310212718116,,,
3,2289,0.17000554315847785,,0.8854854615198242,,,
3,2299,0.11321599636241603,,0.920769020749463,,,
3,2309,0.23118470443549852,,0.8551488743888007,,,
3,2319,0.10228167219988299,,0.9235581201811631,,,
3,2329,0.0631022459864936,,0.9475747112598684,,,
3,2339,0.16318916939875144,,0.8825597769684262,,,
3,2349,0.1947064972579345,,0.8689028590917587,,,
3,2359,0.06976068303899624,,0.9431289404630661,,,
3,2369,0.06395617797392171,,0.9493406724598673,,,
