epoch,step,test_acc_2,test_acc_7,test_corr,test_f1_2,test_f1_7,test_mae,train_acc_2,train_acc_7,train_corr,train_f1_2,train_f1_7,train_loss,train_mae,valid_acc_2,valid_acc_7,valid_corr,valid_f1_2,valid_f1_7,valid_loss,valid_mae
0,9,,,,,,,,,,,,3.4463557650383825,0.8000680929981172,,,,,,,
0,19,,,,,,,,,,,,3.345885069600155,0.690923941670917,,,,,,,
0,29,,,,,,,,,,,,5.836302936258308,1.015758358873427,,,,,,,
0,39,,,,,,,,,,,,5.414637718026506,0.9744742037728429,,,,,,,
0,49,,,,,,,,,,,,4.657661927427997,0.9058553848881274,,,,,,,
0,59,,,,,,,,,,,,3.7772521750230723,0.7944189026020467,,,,,,,
0,69,,,,,,,,,,,,2.692374257871312,0.6251547927968204,,,,,,,
0,79,,,,,,,,,,,,3.7550813872972952,0.7410244271159172,,,,,,,
0,89,,,,,,,,,,,,4.561681942561039,0.7380855248775333,,,,,,,
0,99,,,,,,,,,,,,6.861928615899609,1.0720741269178689,,,,,,,
0,109,,,,,,,,,,,,1.6706069574050884,0.5347643642453477,,,,,,,
0,119,,,,,,,,,,,,2.287276764636278,0.6472249868093058,,,,,,,
0,129,,,,,,,,,,,,2.5557440201202026,0.6040533713530749,,,,,,,
0,139,,,,,,,,,,,,5.520521500223518,0.9649830511771142,,,,,,,
0,149,,,,,,,,,,,,3.2452300608569624,0.6854613919276744,,,,,,,
0,159,,,,,,,,,,,,3.437598671437403,0.8359794765710831,,,,,,,
0,169,,,,,,,,,,,,1.9316602722362983,0.5186650786199607,,,,,,,
0,179,,,,,,,,,,,,4.388034807282686,0.8887746317777783,,,,,,,
0,189,,,,,,,,,,,,5.545033641480821,0.9235719743883237,,,,,,,
0,199,,,,,,,,,,,,3.1078229723613564,0.702449887059629,,,,,,,
0,209,,,,,,,,,,,,3.2940367292516397,0.7061067325994372,,,,,,,
0,219,,,,,,,,,,,,2.4440987347195087,0.6567638320848346,,,,,,,
0,229,,,,,,,,,,,,5.0082068627982395,0.9826184110715985,,,,,,,
0,239,,,,,,,,,,,,2.550302690668194,0.5968120374018326,,,,,,,
0,249,,,,,,,,,,,,4.606765149084591,0.8945689781103283,,,,,,,
0,259,,,,,,,,,,,,3.022671834936572,0.6352928755804896,,,,,,,
0,269,,,,,,,,,,,,3.1805550194168477,0.7644321895204484,,,,,,,
0,279,,,,,,,,,,,,2.7759274096009454,0.623170112259686,,,,,,,
0,289,,,,,,,,,,,,1.6688120336752212,0.5316160004585981,,,,,,,
0,299,,,,,,,,,,,,3.7445171049664814,0.8567506822291762,,,,,,,
0,309,,,,,,,,,,,,2.7330305219659508,0.6557745486497879,,,,,,,
0,319,,,,,,,,,,,,3.9654900250068295,0.7740903720259666,,,,,,,
0,329,,,,,,,,,,,,2.1795277694507673,0.5572936005191877,,,,,,,
0,339,,,,,,,,,,,,2.0354362002691517,0.563960266765207,,,,,,,
0,349,,,,,,,,,,,,5.076717437726752,0.9658801047480665,,,,,,,
0,359,,,,,,,,,,,,3.682916013824065,0.8100157082080841,,,,,,,
0,369,,,,,,,,,,,,3.160013992736144,0.7321362923830748,,,,,,,
0,379,,,,,,,,,,,,4.422801946700246,0.8214863198809326,,,,,,,
0,389,,,,,,,,,,,,2.261871642213783,0.5908236855175346,,,,,,,
0,399,,,,,,,,,,,,2.71667216109549,0.7215760638937354,,,,,,,
0,409,,,,,,,,,,,,5.369724760903812,0.9016855783993378,,,,,,,
0,419,,,,,,,,,,,,4.893714671519019,0.9120336744235829,,,,,,,
0,429,,,,,,,,,,,,2.4719957798874352,0.6463111904449761,,,,,,,
0,439,,,,,,,,,,,,1.7344563138156435,0.5670793396420777,,,,,,,
0,449,,,,,,,,,,,,2.022473985653675,0.5655549690127373,,,,,,,
0,459,,,,,,,,,,,,2.2031999481921,0.6233962944243103,,,,,,,
0,469,,,,,,,,,,,,1.8391662711483256,0.5468494402011856,,,,,,,
0,479,,,,,,,,,,,,1.8483250746441235,0.5687301758443937,,,,,,,
0,489,,,,,,,,,,,,3.971364548657685,0.840285690035671,,,,,,,
0,499,,,,,,,,,,,,3.759357341979128,0.8360939213307574,,,,,,,
0,509,,,,,,,,,,,,3.823766131665662,0.8158585480414331,,,,,,,
0,519,,,,,,,,,,,,2.0491023088360047,0.5360709088854492,,,,,,,
0,529,,,,,,,,,,,,2.813833829232123,0.5910244374535978,,,,,,,
0,539,,,,,,,,,,,,1.413143939988894,0.46189393126405776,,,,,,,
0,549,,,,,,,,,,,,4.188663741809658,0.8265260858461261,,,,,,,
0,559,,,,,,,,,,,,1.3569474945827509,0.41905878437682986,,,,,,,
0,569,,,,,,,,,,,,3.3890871176348054,0.7758289738558233,,,,,,,
0,579,,,,,,,,,,,,4.635533618394733,0.9527359902276658,,,,,,,
0,589,,,,,,,,,,,,3.530589063258101,0.7777107504662126,,,,,,,
0,599,,,,,,,,,,,,3.4571658728380243,0.7311588819138706,,,,,,,
0,609,,,,,,,,,,,,2.024803563752356,0.5944762323051691,,,,,,,
0,619,,,,,,,,,,,,2.8531603447619824,0.6716838455758989,,,,,,,
0,629,,,,,,,,,,,,3.9566529987104753,0.7139019461465068,,,,,,,
0,639,,,,,,,,,,,,2.11318093642031,0.5776628281455487,,,,,,,
0,649,,,,,,,,,,,,3.0555722796508844,0.6996877857600339,,,,,,,
