epoch,step,test_r2,test_racc,train_loss,train_r2,train_racc,valid_loss,valid_r2,valid_racc
0,9,,,0.26750190292944187,,0.8388688804788383,,,
0,19,,,0.7569990558051704,,0.6616338669346993,,,
0,29,,,0.3196320442072073,,0.8095383639292972,,,
0,39,,,0.3273052635246967,,0.8219030190748181,,,
0,49,,,0.21783086307462796,,0.8617641901882562,,,
0,59,,,0.11214599112741369,,0.9164115942733656,,,
0,69,,,0.1723766410423962,,0.8977344534213458,,,
0,79,,,0.3606686042763175,,0.7918500858384943,,,
0,89,,,0.19237777672503714,,0.8785166356801652,,,
0,99,,,0.31070518795782276,,0.8221981209825082,,,
0,109,,,0.19914795618326417,,0.8654765915994347,,,
0,119,,,0.37679069946210575,,0.7801043691586638,,,
0,129,,,0.42869212846856614,,0.7833678534992555,,,
0,139,,,0.1500661048437505,,0.9067411524402369,,,
0,149,,,0.23839589529552663,,0.8502540226602646,,,
0,159,,,0.23596829388629065,,0.8477132649261739,,,
0,169,,,0.18533979872477865,,0.8743424402105111,,,
0,179,,,0.1902296807944055,,0.8738488667760895,,,
0,189,,,0.20514894126607183,,0.8615050080457836,,,
0,199,,,0.2036981875243835,,0.876790746541538,,,
0,209,,,0.19676228950658012,,0.8700656176106352,,,
0,219,,,0.2682029255372811,,0.8371320197112686,,,
0,229,,,0.26212842522707736,,0.8496472254546518,,,
0,239,,,0.2747749407635993,,0.8350702251536212,,,
0,249,,,0.2569080863794819,,0.8396445991282374,,,
0,259,,,0.11999008339595572,,0.9092500594479818,,,
0,269,,,0.1750531827735574,,0.8833671050398297,,,
0,279,,,0.19286611943073012,,0.8875332881161272,,,
0,289,,,0.322593853200804,,0.806806745696323,,,
0,299,,,0.13459220507701028,,0.9045039879339118,,,
0,309,,,0.17180161212083064,,0.8892973756276468,,,
0,319,,,0.1681683362851017,,0.8897162313346809,,,
0,329,,,0.21873557464928534,,0.8611204181879502,,,
0,339,,,0.2492495633710936,,0.8388910810887786,,,
0,349,,,0.1670225843091922,,0.8850673903190789,,,
0,359,,,0.3214551441589444,,0.8187857443499592,,,
0,369,,,0.19764808228771324,,0.8692710983877394,,,
0,379,,,0.2594468965771795,,0.8517123832249628,,,
0,389,,,0.3368973412194437,,0.8060507964922029,,,
0,399,,,0.19281014723406154,,0.8764126785206735,,,
0,409,,,0.27261407756613265,,0.8364295395038546,,,
0,419,,,0.17110689495497283,,0.8813052735787639,,,
0,429,,,0.3217541067522418,,0.811768789243321,,,
0,439,,,0.24888014058508573,,0.8424701299511521,,,
0,449,,,0.09292106799411326,,0.926499718583789,,,
0,459,,,0.19331177502085156,,0.865401020965302,,,
0,469,,,0.1598437376873948,,0.8912755500182254,,,
0,479,,,0.15497077766472717,,0.8940624266508993,,,
0,489,,,0.20677400304096377,,0.8713641106247787,,,
0,499,,,0.11950424251681754,,0.9105410692562528,,,
0,509,,,0.17378748848870038,,0.8838298351621515,,,
0,519,,,0.41424404861235814,,0.7820686014702608,,,
0,529,,,0.13548134566980452,,0.9107006953630815,,,
0,539,,,0.1592955089996276,,0.8892183042022125,,,
0,549,,,0.15605510947680193,,0.8895749987253503,,,
0,559,,,0.2868110146019923,,0.8270832086309885,,,
0,569,,,0.29189149972443884,,0.8307637062895723,,,
0,579,,,0.28420304094837134,,0.8318519971658019,,,
0,589,,,0.07525639775424411,,0.9392353926373688,,,
0,599,,,0.1695859749870427,,0.8915789072356708,,,
0,609,,,0.30761099998102953,,0.8206256486758905,,,
0,619,,,0.19344300526944974,,0.8660857594922298,,,
0,629,,,0.36127019797947024,,0.7947265894778598,,,
0,639,,,0.097795531442617,,0.9238361999938955,,,
0,649,,,0.1323994291163385,,0.9097021818930628,,,
0,659,,,0.21492680796618222,,0.8674489108936346,,,
0,669,,,0.17395310757496427,,0.8918636384243575,,,
0,679,,,0.19374961219853434,,0.8706685077394019,,,
0,689,,,0.12739470293868316,,0.9081534117759373,,,
0,699,,,0.15015627524112085,,0.8956414792968899,,,
0,709,,,0.2915179226251503,,0.8246490555036061,,,
0,719,,,0.09568781793303002,,0.9245987443999877,,,
0,729,,,0.14102615423022782,,0.8990803157645803,,,
0,739,,,0.14252114093094664,,0.9003066330044363,,,
0,749,,,0.12424708424509393,,0.9078166022754979,,,
0,759,,,0.3071323440409356,,0.811042974196896,,,
0,769,,,0.1363841859962965,,0.8983929399962219,,,
0,779,,,0.1356339320341922,,0.9012809509684852,,,
0,789,,,0.37601534419546556,,0.7853339911896234,,,
0,799,,,0.1700124783586262,,0.8856092405979852,,,
0,809,,,0.2657851700291872,,0.8414489356726512,,,
0,819,,,0.2030622922369184,,0.8711847907083042,,,
0,829,,,0.25876429761351205,,0.8526110908692056,,,
0,839,,,0.3253928585695701,,0.8040255523849176,,,
0,849,,,0.14070769943875275,,0.8981851057553809,,,
0,859,,,0.10963307244053877,,0.9157149843081026,,,
0,869,,,0.16554751896011166,,0.8816186283099634,,,
0,879,,,0.3721597872635326,,0.779679268614763,,,
0,889,,,0.166713138800259,,0.8872601768255209,,,
0,899,,,0.13216063410870899,,0.9137116262057863,,,
0,909,,,0.10633741754644434,,0.9206439787211442,,,
0,919,,,0.18525275954585635,,0.8788190657114713,,,
0,929,,,0.11902065841169199,,0.9093315742857615,,,
0,939,,,0.0952198185427007,,0.9285749582998989,,,
0,949,,,0.11689660830475661,,0.9107192817859554,,,
0,959,,,0.08109096585507598,,0.9354144550498921,,,
0,969,,,0.1722317811589103,,0.8851604912666888,,,
0,979,,,0.18108830671726628,,0.8761596845333304,,,
0,989,,,0.2145733277110733,,0.8778241671848047,,,
0,999,,,0.3064213455465985,,0.8155800534438078,,,
0,1009,,,0.118323928064786,,0.913474956854898,,,
0,1019,,,0.23211618139859938,,0.867238075440034,,,
0,1029,,,0.09033983874676496,,0.9326416358268043,,,
0,1039,,,0.14530993519461308,,0.8961190117904267,,,
0,1049,,,0.25346616051912557,,0.8334789368680708,,,
0,1059,,,0.14984610493560088,,0.8927554245375343,,,
0,1069,,,0.2673690852212292,,0.8335324583419061,,,
0,1079,,,0.15657038725288683,,0.891307323673162,,,
0,1089,,,0.1864695435567429,,0.8759209433305114,,,
0,1099,,,0.11557123933961828,,0.9127690179956431,,,
0,1109,,,0.21605341905198389,,0.8520249069181695,,,
0,1119,,,0.12579452401509383,,0.9123537495548509,,,
0,1129,,,0.10937227128662821,,0.9172573860791027,,,
0,1139,,,0.055413920236128116,,0.9528972901793519,,,
0,1149,,,0.16024951292551531,,0.8885319930752548,,,
0,1159,,,0.20744880699341595,,0.865796075846955,,,
0,1169,,,0.12205366182478729,,0.9111740040291065,,,
0,1179,,,0.17505087690667012,,0.8729922015637175,,,
0,1189,,,0.13353391499855055,,0.9049223222348846,,,
0,1199,,,0.098156693558316,,0.9273094332371712,,,
0,1209,,,0.11512318906739116,,0.9163015405707602,,,
0,1219,,,0.10634499454869935,,0.9194807218946988,,,
0,1229,,,0.1866591339732931,,0.8725553997651566,,,
0,1239,,,0.1442935375258345,,0.8973762216893846,,,
0,1249,,,0.32091846715152306,,0.8132640224114349,,,
0,1259,,,0.14939747553343624,,0.898677763869041,,,
0,1269,,,0.10422484155821239,,0.9219437830524353,,,
0,1279,,,0.08294574202498048,,0.9395551013294662,,,
0,1289,,,0.272528601888281,,0.8397537417899708,,,
0,1299,,,0.20101184822628704,,0.8693770326313871,,,
0,1309,,,0.1309437014398267,,0.9090605699481356,,,
0,1319,,,0.13830389290727288,,0.9000946734338197,,,
0,1329,,,0.08637353704411553,,0.932616532456388,,,
0,1339,,,0.1176634293084726,,0.9164728634326071,,,
0,1349,,,0.15347823057541787,,0.8951790649395468,,,
0,1359,,,0.12917063663198466,,0.90918996934373,,,
0,1369,,,0.21252869920549344,,0.8591578991967597,,,
0,1379,,,0.06660754817570574,,0.9452496413622136,,,
0,1389,,,0.14521943511798635,,0.8941135204568105,,,
0,1399,,,0.1755192067796027,,0.8809192119494149,,,
0,1409,,,0.18214311713856352,,0.8740384650153309,,,
0,1419,,,0.17384186545882693,,0.8784041990803311,,,
0,1429,,,0.284155750152698,,0.8356349875442657,,,
0,1439,,,0.1373237943386389,,0.9019054239952263,,,
0,1449,,,0.18698930452603763,,0.8717616352616655,,,
0,1459,,,0.0609041532242279,,0.9484031287695169,,,
0,1469,,,0.17966100621996436,,0.8832222258474133,,,
0,1479,,,0.14437755730408985,,0.8934032076827224,,,
0,1489,,,0.30089122054681794,,0.815969058458546,,,
0,1499,,,0.29157297579744856,,0.8250149269015544,,,
0,1509,,,0.28955968330823023,,0.8350444966517463,,,
0,1519,,,0.16788608393856394,,0.8930636657946796,,,
0,1529,,,0.11080322535566656,,0.9160343693980368,,,
0,1539,,,0.1687657929377393,,0.8805658761328831,,,
0,1549,,,0.0948080218727054,,0.9296528784049837,,,
0,1559,,,0.17143469255145366,,0.8879825860784089,,,
0,1569,,,0.1269782259372937,,0.9102236909258892,,,
0,1579,,,0.15360263437290933,,0.8918950114866631,,,
0,1589,,,0.08290044356519785,,0.9328521308350968,,,
0,1599,,,0.42236035953975964,,0.7671236991931732,,,
0,1609,,,0.077955519255636,,0.9399975972762098,,,
0,1619,,,0.14530508969778436,,0.9005198973768026,,,
0,1629,,,0.19801131751429282,,0.8626843805263483,,,
0,1639,,,0.22198203539678124,,0.8680089799933295,,,
0,1649,,,0.08279771891757799,,0.9331820293709304,,,
0,1659,,,0.1938506354112997,,0.8843851636933762,,,
0,1669,,,0.2909577860448722,,0.8292887204514532,,,
0,1679,,,0.19550317944870554,,0.8701076707728639,,,
0,1689,,,0.25994337976939963,,0.8366874449553623,,,
0,1699,,,0.4913306529183957,,0.730057572678269,,,
0,1709,,,0.15955518149941683,,0.8865874970529073,,,
0,1719,,,0.06904999883233937,,0.9455512443526732,,,
0,1729,,,0.3694481980841332,,0.8001608751272893,,,
0,1739,,,0.20873055840937255,,0.8621007173109064,,,
0,1749,,,0.11074271758726409,,0.9152616157619897,,,
0,1759,,,0.2499790286580057,,0.8392210949155846,,,
0,1769,,,0.20086583511406536,,0.8759601421300739,,,
0,1779,,,0.11805559672822333,,0.9128798890089901,,,
0,1789,,,0.2981351279536216,,0.8169005104214787,,,
0,1799,,,0.13715605766868152,,0.9000702701693828,,,
0,1809,,,0.15841390425414523,,0.8890108379725395,,,
0,1819,,,0.18331429798079873,,0.8767178066225408,,,
0,1829,,,0.22829247767326044,,0.8487007940110382,,,
0,1839,,,0.1819667996325453,,0.8778145710350546,,,
0,1849,,,0.190983719073245,,0.87163280536646,,,
0,1859,,,0.15694322160307278,,0.891819193582323,,,
0,1869,,,0.111704205523639,,0.9170918630053759,,,
0,1879,,,0.10410629364895499,,0.9223342493922981,,,
0,1889,,,0.2018556814576644,,0.8704236338264465,,,
0,1899,,,0.18232053203689955,,0.8781681841431138,,,
0,1909,,,0.14826208790485196,,0.8974337632428073,,,
0,1919,,,0.21052237664056592,,0.8619785778852623,,,
